student_id,class_id,chapter_number,book,EOC,n_possible,n_correct,n_attempt
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,11,College / Statistics and Data Science (ABC),0.8108108108108109,74,60,84
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,12,College / Statistics and Data Science (ABC),0.8026315789473685,76,61,89
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,13,College / Statistics and Data Science (ABC),0.6774193548387096,31,21,51
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,1,College / Statistics and Data Science (ABC),0.9,70,63,132
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,2,College / Statistics and Data Science (ABC),0.6754385964912281,114,77,270
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,3,College / Statistics and Data Science (ABC),0.5277777777777778,144,76,337
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,4,College / Statistics and Data Science (ABC),0.5107913669064749,140,71,271
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,5,College / Statistics and Data Science (ABC),0.40963855421686746,83,34,159
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,6,College / Statistics and Data Science (ABC),0.5327868852459017,122,65,218
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,7,College / Statistics and Data Science (ABC),0.4805194805194805,77,37,132
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,8,College / Statistics and Data Science (ABC),0.3389830508474576,118,40,491
2eac3fe9-ff5f-405a-90ed-a3b959949151,686478e7-82ac-4e6c-a3ec-2da0076ef868,9,College / Statistics and Data Science (ABC),0.6,10,6,19
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,1,College / Statistics and Data Science (ABC),0.7560975609756098,41,31,47
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,2,College / Statistics and Data Science (ABC),0.524390243902439,82,43,114
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,5,College / Statistics and Data Science (ABC),0.3870967741935484,62,24,88
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,6,College / Statistics and Data Science (ABC),0.34615384615384615,52,18,58
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,8,College / Statistics and Data Science (ABC),0.3194444444444444,72,23,84
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,9,College / Statistics and Data Science (ABC),0.375,40,15,48
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,10,College / Statistics and Data Science (ABC),0.75,4,3,4
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,11,College / Statistics and Data Science (ABC),0.3333333333333333,3,1,3
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,52619962-72f6-4716-9c64-1c06fe10f739,12,College / Statistics and Data Science (ABC),0,3,0,3
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,1,College / Advanced Statistics and Data Science (ABCD),0.9459459459459459,37,35,38
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,2,College / Advanced Statistics and Data Science (ABCD),0.9625,80,77,109
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,3,College / Advanced Statistics and Data Science (ABCD),0.90625,96,87,122
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,4,College / Advanced Statistics and Data Science (ABCD),0.8796296296296297,109,95,169
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,5,College / Advanced Statistics and Data Science (ABCD),0.9333333333333333,60,56,84
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,6,College / Advanced Statistics and Data Science (ABCD),0.8333333333333334,102,85,136
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,7,College / Advanced Statistics and Data Science (ABCD),0.9047619047619048,63,57,69
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,8,College / Advanced Statistics and Data Science (ABCD),0.8356164383561644,73,61,86
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,9,College / Advanced Statistics and Data Science (ABCD),0.8686868686868687,99,86,122
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,10,College / Advanced Statistics and Data Science (ABCD),0.9322033898305084,59,55,67
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,11,College / Advanced Statistics and Data Science (ABCD),0.8,75,60,87
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,12,College / Advanced Statistics and Data Science (ABCD),0.7974683544303798,79,63,99
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,13,College / Advanced Statistics and Data Science (ABCD),0.9137931034482759,58,53,65
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,14,College / Advanced Statistics and Data Science (ABCD),0.7368421052631579,57,42,84
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,15,College / Advanced Statistics and Data Science (ABCD),0.8695652173913043,46,40,63
2ed350ca-ed46-4157-9383-52299f08733b,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,16,College / Advanced Statistics and Data Science (ABCD),0.7142857142857143,35,25,48
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,1,College / Advanced Statistics and Data Science (ABCD),0.9459459459459459,37,35,40
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,2,College / Advanced Statistics and Data Science (ABCD),0.7717391304347826,92,71,138
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,3,College / Advanced Statistics and Data Science (ABCD),0.88,100,88,130
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,4,College / Advanced Statistics and Data Science (ABCD),0.5714285714285714,113,64,179
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,5,College / Advanced Statistics and Data Science (ABCD),0.8360655737704918,61,51,88
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6,College / Advanced Statistics and Data Science (ABCD),0.5858585858585859,99,58,129
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,7,College / Advanced Statistics and Data Science (ABCD),0.59375,64,38,73
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,8,College / Advanced Statistics and Data Science (ABCD),0.6666666666666666,75,50,91
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,9,College / Advanced Statistics and Data Science (ABCD),0.5784313725490197,102,59,133
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,10,College / Advanced Statistics and Data Science (ABCD),0.639344262295082,61,39,70
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,11,College / Advanced Statistics and Data Science (ABCD),0.345679012345679,81,28,103
307d6460-4aad-4506-8a3e-070384b819aa,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,12,College / Advanced Statistics and Data Science (ABCD),0.7631578947368421,76,58,89
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,1,College / Advanced Statistics and Data Science (ABCD),0.9,40,36,46
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,2,College / Advanced Statistics and Data Science (ABCD),0.8902439024390244,82,73,115
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,3,College / Advanced Statistics and Data Science (ABCD),0.8058252427184466,103,83,144
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,4,College / Advanced Statistics and Data Science (ABCD),0.75,121,90,211
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,5,College / Advanced Statistics and Data Science (ABCD),0.819672131147541,61,50,88
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6,College / Advanced Statistics and Data Science (ABCD),0.8283582089552238,134,111,226
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,7,College / Advanced Statistics and Data Science (ABCD),0.8589743589743589,78,67,114
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,8,College / Advanced Statistics and Data Science (ABCD),0.8571428571428571,98,84,156
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,9,College / Advanced Statistics and Data Science (ABCD),0.832,125,104,197
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,10,College / Advanced Statistics and Data Science (ABCD),0.8446601941747572,103,87,215
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,11,College / Advanced Statistics and Data Science (ABCD),0.8363636363636363,110,92,187
30929ccd-7625-4d58-8e4a-005f264e5531,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,12,College / Advanced Statistics and Data Science (ABCD),0.8073394495412844,109,88,184
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,1,High School / Advanced Statistics and Data Science I (ABC),0.9629629629629629,27,26,31
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,2,High School / Advanced Statistics and Data Science I (ABC),0.45098039215686275,51,23,152
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,3,High School / Advanced Statistics and Data Science I (ABC),0.32,75,24,139
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,4,High School / Advanced Statistics and Data Science I (ABC),0.25862068965517243,59,15,93
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,5,High School / Advanced Statistics and Data Science I (ABC),0.21212121212121213,33,7,60
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,6,High School / Advanced Statistics and Data Science I (ABC),0.3090909090909091,55,17,74
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,7,High School / Advanced Statistics and Data Science I (ABC),0.3,50,15,53
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,8,High School / Advanced Statistics and Data Science I (ABC),0.3269230769230769,52,17,63
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,ec76b77f-7635-4b9d-9975-f28bc334e336,9,High School / Advanced Statistics and Data Science I (ABC),0.2619047619047619,42,11,48
31d04217-5986-445f-b0f3-af0edab6f965,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1,College / Advanced Statistics and Data Science (ABCD),0.925,40,37,44
31d04217-5986-445f-b0f3-af0edab6f965,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2,College / Advanced Statistics and Data Science (ABCD),0.7422680412371134,97,72,154
31d04217-5986-445f-b0f3-af0edab6f965,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3,College / Advanced Statistics and Data Science (ABCD),NA,0,0,3
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,1,College / Advanced Statistics and Data Science (ABCD),0.8909090909090909,110,98,172
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,166,144,232
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,3,College / Advanced Statistics and Data Science (ABCD),0.5576923076923077,208,116,282
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,4,College / Advanced Statistics and Data Science (ABCD),0.7946428571428571,226,178,354
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,5,College / Advanced Statistics and Data Science (ABCD),0.2571428571428571,140,36,212
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,6,College / Advanced Statistics and Data Science (ABCD),0.45794392523364486,214,98,284
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,7,College / Advanced Statistics and Data Science (ABCD),0.22058823529411764,136,30,158
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,8,College / Advanced Statistics and Data Science (ABCD),0.3411764705882353,170,58,228
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,9,College / Advanced Statistics and Data Science (ABCD),0.275,160,44,228
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,10,College / Advanced Statistics and Data Science (ABCD),0.4266666666666667,150,64,200
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,11,College / Advanced Statistics and Data Science (ABCD),0.4342105263157895,152,66,178
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,25d5269a-ea76-4cb4-844d-3dbcf0bffc53,12,College / Advanced Statistics and Data Science (ABCD),0.24050632911392406,158,38,194
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,c1168ee3-7ac8-4fdc-af0e-e375ad0629fe,13,College / Statistics and Data Science (ABC),0.76,25,19,33
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,1,College / Statistics and Data Science (ABC),0.8837209302325582,43,38,50
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,2,College / Statistics and Data Science (ABC),0.7346938775510204,98,72,161
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,3,College / Statistics and Data Science (ABC),0.7757009345794392,107,83,153
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,4,College / Statistics and Data Science (ABC),0.6904761904761905,127,87,233
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,5,College / Statistics and Data Science (ABC),0.7076923076923077,65,46,97
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,6,College / Statistics and Data Science (ABC),0.7162162162162162,74,53,112
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,7,College / Statistics and Data Science (ABC),0.8113207547169812,53,43,63
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,8,College / Statistics and Data Science (ABC),0.8051948051948052,77,62,97
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,9,College / Statistics and Data Science (ABC),0.8260869565217391,69,57,89
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,10,College / Statistics and Data Science (ABC),0.9206349206349206,63,58,74
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,11,College / Statistics and Data Science (ABC),0.6623376623376623,77,51,91
32a0c3c0-41bf-4fcd-8668-3071bd775366,0089dedf-6316-4c32-a38c-d48dfafed882,12,College / Statistics and Data Science (ABC),0.8311688311688312,77,64,92
339ea252-7d31-4dc5-908b-c4a058ce393a,79662249-02f6-48d8-aa99-1e1c0aeea77d,1,College / Statistics and Data Science (ABC),0.44,75,33,224
339ea252-7d31-4dc5-908b-c4a058ce393a,79662249-02f6-48d8-aa99-1e1c0aeea77d,2,College / Statistics and Data Science (ABC),0.3211009174311927,109,35,206
339ea252-7d31-4dc5-908b-c4a058ce393a,79662249-02f6-48d8-aa99-1e1c0aeea77d,3,College / Statistics and Data Science (ABC),0.30158730158730157,63,19,87
339ea252-7d31-4dc5-908b-c4a058ce393a,79662249-02f6-48d8-aa99-1e1c0aeea77d,8,College / Statistics and Data Science (ABC),0.37777777777777777,45,17,93
339ea252-7d31-4dc5-908b-c4a058ce393a,79662249-02f6-48d8-aa99-1e1c0aeea77d,9,College / Statistics and Data Science (ABC),0.2,50,10,61
339ea252-7d31-4dc5-908b-c4a058ce393a,79662249-02f6-48d8-aa99-1e1c0aeea77d,10,College / Statistics and Data Science (ABC),0.09090909090909091,22,2,29
358dde6e-b5ae-4fa4-898e-05cfff311129,95370fbf-5008-435f-b801-8214285f251b,1,High School / Advanced Statistics and Data Science I (ABC),0.7254901960784313,51,37,86
358dde6e-b5ae-4fa4-898e-05cfff311129,95370fbf-5008-435f-b801-8214285f251b,2,High School / Advanced Statistics and Data Science I (ABC),0.6477272727272727,88,57,136
358dde6e-b5ae-4fa4-898e-05cfff311129,95370fbf-5008-435f-b801-8214285f251b,3,High School / Advanced Statistics and Data Science I (ABC),0.5585585585585585,111,62,182
358dde6e-b5ae-4fa4-898e-05cfff311129,95370fbf-5008-435f-b801-8214285f251b,4,High School / Advanced Statistics and Data Science I (ABC),0.6124031007751938,130,79,272
358dde6e-b5ae-4fa4-898e-05cfff311129,95370fbf-5008-435f-b801-8214285f251b,5,High School / Advanced Statistics and Data Science I (ABC),0.6268656716417911,67,42,100
358dde6e-b5ae-4fa4-898e-05cfff311129,95370fbf-5008-435f-b801-8214285f251b,6,High School / Advanced Statistics and Data Science I (ABC),0.42342342342342343,111,47,181
358dde6e-b5ae-4fa4-898e-05cfff311129,95370fbf-5008-435f-b801-8214285f251b,7,High School / Advanced Statistics and Data Science I (ABC),0.5737704918032787,61,35,86
358dde6e-b5ae-4fa4-898e-05cfff311129,95370fbf-5008-435f-b801-8214285f251b,8,High School / Advanced Statistics and Data Science I (ABC),NA,0,0,1
37309374-d137-4976-93a8-a2f6b2734a98,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,1,College / Advanced Statistics and Data Science (ABCD),0.6216216216216216,37,23,107
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,1,College / Statistics and Data Science (ABC),0.39361702127659576,94,37,289
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,2,College / Statistics and Data Science (ABC),0.43478260869565216,92,40,138
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3,College / Statistics and Data Science (ABC),0.24761904761904763,105,26,141
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,4,College / Statistics and Data Science (ABC),0.2892561983471074,122,35,200
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,5,College / Statistics and Data Science (ABC),0.23376623376623376,77,18,133
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,6,College / Statistics and Data Science (ABC),0.27884615384615385,104,29,137
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,7,College / Statistics and Data Science (ABC),0.3333333333333333,66,22,75
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,8,College / Statistics and Data Science (ABC),0.35443037974683544,79,28,105
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,9,College / Statistics and Data Science (ABC),0.2376237623762376,101,24,126
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,10,College / Statistics and Data Science (ABC),0.20967741935483872,62,13,71
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,11,College / Statistics and Data Science (ABC),0.13157894736842105,76,10,89
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,c7008a64-b43c-4eb4-bebf-07b08b9894ad,12,College / Statistics and Data Science (ABC),0.2289156626506024,83,19,107
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,1,College / Statistics and Data Science (ABC),0.8222222222222222,45,37,70
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,2,College / Statistics and Data Science (ABC),0.7528089887640449,89,67,137
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,3,College / Statistics and Data Science (ABC),0.8,100,80,134
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,4,College / Statistics and Data Science (ABC),0.7345132743362832,114,83,181
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,5,College / Statistics and Data Science (ABC),0.8387096774193549,62,52,88
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,6,College / Statistics and Data Science (ABC),0.6605504587155964,109,72,166
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,7,College / Statistics and Data Science (ABC),0.59375,64,38,71
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,8,College / Statistics and Data Science (ABC),0.6103896103896104,77,47,95
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,9,College / Statistics and Data Science (ABC),0.6176470588235294,102,63,133
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,10,College / Statistics and Data Science (ABC),0.52,75,39,117
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,11,College / Statistics and Data Science (ABC),0.68,75,51,87
39294026-ddd1-4223-b5f9-8bc3bdccac20,074123e7-cd90-4500-86fe-286aaa733bf5,12,College / Statistics and Data Science (ABC),0.6666666666666666,78,52,94
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,1,College / Statistics and Data Science (ABC),0.5584415584415584,77,43,194
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,2,College / Statistics and Data Science (ABC),0.723404255319149,94,68,142
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,3,College / Statistics and Data Science (ABC),0.528,125,66,230
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,4,College / Statistics and Data Science (ABC),0.7008547008547008,118,82,188
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,5,College / Statistics and Data Science (ABC),0.6438356164383562,73,47,120
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,6,College / Statistics and Data Science (ABC),0.5833333333333334,108,63,146
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,7,College / Statistics and Data Science (ABC),0.6290322580645161,62,39,66
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,8,College / Statistics and Data Science (ABC),0.375,72,27,84
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,9,College / Statistics and Data Science (ABC),0.5148514851485149,101,52,126
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,10,College / Statistics and Data Science (ABC),0.2786885245901639,61,17,69
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,11,College / Statistics and Data Science (ABC),0.18421052631578946,76,14,89
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,12,College / Statistics and Data Science (ABC),0.2345679012345679,81,19,100
3973b992-231b-43a0-9714-b99ab8746bd1,7a987176-7e55-45b5-a715-7f56c59d5f49,13,College / Statistics and Data Science (ABC),0.2962962962962963,27,8,37
3a38e166-0ef2-4df3-831a-28c0135244e2,51711479-441b-4c02-aef7-517aca63a53f,1,College / Statistics and Data Science (ABC),0.8333333333333334,42,35,48
3a38e166-0ef2-4df3-831a-28c0135244e2,51711479-441b-4c02-aef7-517aca63a53f,2,College / Statistics and Data Science (ABC),0.8020833333333334,96,77,151
3a38e166-0ef2-4df3-831a-28c0135244e2,51711479-441b-4c02-aef7-517aca63a53f,3,College / Statistics and Data Science (ABC),0.6890756302521008,119,82,197
3a38e166-0ef2-4df3-831a-28c0135244e2,51711479-441b-4c02-aef7-517aca63a53f,4,College / Statistics and Data Science (ABC),0.7265625,129,93,232
3a38e166-0ef2-4df3-831a-28c0135244e2,51711479-441b-4c02-aef7-517aca63a53f,5,College / Statistics and Data Science (ABC),0.8095238095238095,63,51,90
3a38e166-0ef2-4df3-831a-28c0135244e2,51711479-441b-4c02-aef7-517aca63a53f,6,College / Statistics and Data Science (ABC),0.6991150442477876,113,79,186
3a38e166-0ef2-4df3-831a-28c0135244e2,51711479-441b-4c02-aef7-517aca63a53f,7,College / Statistics and Data Science (ABC),0.7692307692307693,65,50,73
